"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1313","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 17:29:20,FALSE,NA,"522801480441802752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rolfkallman",59,TRUE,FALSE,NA,NA
"1314","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 17:17:58,FALSE,NA,"522798616692674560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mafecitabv",54,TRUE,FALSE,NA,NA
"1315","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 17:05:11,FALSE,NA,"522795400588447745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freifraufitz",59,TRUE,FALSE,NA,NA
"1316","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 17:03:43,FALSE,NA,"522795030562742272",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","mia_out",59,TRUE,FALSE,NA,NA
"1317","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 17:01:00,FALSE,NA,"522794348761845760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","celzech",54,TRUE,FALSE,NA,NA
"1318","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 17:00:47,FALSE,NA,"522794294344974336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","celzech",59,TRUE,FALSE,NA,NA
"1319","On my way to #MuseumOfTheFuture @britishmuseum !",FALSE,0,NA,2014-10-16 16:55:03,FALSE,NA,"522792850430652416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraKugel",0,FALSE,FALSE,NA,NA
"1320","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 16:53:00,FALSE,NA,"522792337656004608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BirkbeckBEI",54,TRUE,FALSE,NA,NA
"1321","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:52:51,FALSE,NA,"522792298179231744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrJSims",59,TRUE,FALSE,NA,NA
"1322","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 16:46:36,FALSE,NA,"522790726242148352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pakheek",54,TRUE,FALSE,NA,NA
"1323","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 16:43:51,FALSE,NA,"522790033120833539",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clementfrancine",54,TRUE,FALSE,NA,NA
"1324","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:41:15,FALSE,NA,"522789377907236865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedForkStudio",59,TRUE,FALSE,NA,NA
"1325","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:40:11,FALSE,NA,"522789110348804096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrewgardiner",59,TRUE,FALSE,NA,NA
"1326","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 16:39:50,FALSE,NA,"522789020649422849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexpeterss",54,TRUE,FALSE,NA,NA
"1327","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:35:35,FALSE,NA,"522787951747813376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ellaphie",59,TRUE,FALSE,NA,NA
"1328","RT @museologymanc : MT ""Follow #MuseumOfTheFuture tonight 19.00 BST for debate on museum collections in digital age @britishmuseum""",FALSE,0,NA,2014-10-16 16:35:32,FALSE,NA,"522787940704194561",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","agms10",0,FALSE,FALSE,NA,NA
"1329","I am not live tweeting this #MuseumOfTheFuture debate at @britishmuseum you will have to wait for the blog!",FALSE,3,NA,2014-10-16 16:34:14,FALSE,NA,"522787612269219841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TinctureOfMuse",0,FALSE,FALSE,NA,NA
"1330","@TinctureOfMuse @britishmuseum Really interesting read look forward to reading your next post on #MuseumOfTheFuture",FALSE,0,"TinctureOfMuse",2014-10-16 16:32:36,FALSE,"515054533903663104","522787202481553408","837423841","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","haleysharpe",0,FALSE,FALSE,NA,NA
"1331","RT @Event_Comm: Part II of @BritishMuseum's #MuseumOfTheFuture debates tonight. We'll be there, tweeting away. Should be an interesting eve…",FALSE,0,NA,2014-10-16 16:27:56,FALSE,NA,"522786029313740800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aladytraveller",1,TRUE,FALSE,NA,NA
"1332","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 16:27:14,FALSE,NA,"522785850741227521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElizabethECharl",54,TRUE,FALSE,NA,NA
"1333","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:26:53,FALSE,NA,"522785764737032192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bernd_Fesel",59,TRUE,FALSE,NA,NA
"1334","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:24:38,FALSE,NA,"522785197859688449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaxiCulture_EU",59,TRUE,FALSE,NA,NA
"1335","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 16:17:59,FALSE,NA,"522783525452644352",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","PaulattheBM",54,TRUE,FALSE,NA,NA
"1336","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:17:51,FALSE,NA,"522783491873046528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConorFarrington",59,TRUE,FALSE,NA,NA
"1337","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:16:30,FALSE,NA,"522783150217633793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FRPAVE",59,TRUE,FALSE,NA,NA
"1338","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:16:16,FALSE,NA,"522783090566246400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Moodyarchive",59,TRUE,FALSE,NA,NA
"1339","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 16:15:49,FALSE,NA,"522782977064194048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kia_z",54,TRUE,FALSE,NA,NA
"1340","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 16:14:19,FALSE,NA,"522782601388765184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Psycle_Doc",59,TRUE,FALSE,NA,NA
"1341","MT @britishmuseum: 5 digital trends towards the #MuseumOfTheFuture http://t.co/YkK7emOiOZ http://t.co/CYvhEC9Zeb #citylis",FALSE,2,NA,2014-10-16 16:13:47,FALSE,NA,"522782465317163008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ernestopriego",1,FALSE,FALSE,NA,NA
"1342","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 16:05:25,FALSE,NA,"522780361865322496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alix_green",54,TRUE,FALSE,NA,NA
"1343","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 16:02:39,FALSE,NA,"522779663173947392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChavesYates",54,TRUE,FALSE,NA,NA
"1344","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:58:12,FALSE,NA,"522778544301428736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ianbennett477",54,TRUE,FALSE,NA,NA
"1345","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:57:32,FALSE,NA,"522778376835465216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adriansladdin",59,TRUE,FALSE,NA,NA
"1346","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST...debate on museum collections in the digital age http://t.co/ulBqNzMsTp",FALSE,0,NA,2014-10-16 15:57:04,FALSE,NA,"522778260628054016",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BCMM",0,FALSE,FALSE,NA,NA
"1347","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:56:09,FALSE,NA,"522778027240226816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ianbennett477",59,TRUE,FALSE,NA,NA
"1348","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:55:45,FALSE,NA,"522777927000543233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nevzatcevik",54,TRUE,FALSE,NA,NA
"1349","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:55:08,FALSE,NA,"522777772025204737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UCLDISStudents",59,TRUE,FALSE,NA,NA
"1350","Off to @britishmuseum debate on #Museumofthefuture all about the #digital",FALSE,1,NA,2014-10-16 15:53:34,FALSE,NA,"522777379153133568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TinctureOfMuse",0,FALSE,FALSE,NA,NA
"1351","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:52:49,FALSE,NA,"522777189100826624",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","TeachSchCouncil",59,TRUE,FALSE,NA,NA
"1352","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:52:23,FALSE,NA,"522777079251996672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabbyheffernan",54,TRUE,FALSE,NA,NA
"1353","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:51:44,FALSE,NA,"522776918828285953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UCLDISStudents",54,TRUE,FALSE,NA,NA
"1354","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:50:59,FALSE,NA,"522776729891667968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AiramBasone",54,TRUE,FALSE,NA,NA
"1355","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:47:10,FALSE,NA,"522775766485180416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Verenap",54,TRUE,FALSE,NA,NA
"1356","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:45:33,FALSE,NA,"522775360581410816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kathleenmcil",54,TRUE,FALSE,NA,NA
"1357","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:45:30,FALSE,NA,"522775347209596931",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eileengill",54,TRUE,FALSE,NA,NA
"1358","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:44:20,FALSE,NA,"522775056037199872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jatenas",54,TRUE,FALSE,NA,NA
"1359","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:44:04,FALSE,NA,"522774985937809409",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Burntmidnight",54,TRUE,FALSE,NA,NA
"1360","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:43:30,FALSE,NA,"522774843453104129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MKMuseum",54,TRUE,FALSE,NA,NA
"1361","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:43:16,FALSE,NA,"522774786968412160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","portableant",54,TRUE,FALSE,NA,NA
"1362","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:42:21,FALSE,NA,"522774555824521216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wave_infinity",54,TRUE,FALSE,NA,NA
"1363","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:42:19,FALSE,NA,"522774549390442497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EarlofKildare",59,TRUE,FALSE,NA,NA
"1364","Thanks to @SamnthaDeTillio for turning me on to #MuseumOfTheFuture debate today on #digitial + #museum collections. *See* you there @sree?",FALSE,2,NA,2014-10-16 15:42:00,FALSE,NA,"522774469405073408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adrianakertzer",0,FALSE,FALSE,NA,NA
"1365","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:41:58,FALSE,NA,"522774459280019456",NA,"<a href=""http://harriswebsites.co.uk/CalderdaleHour/"" rel=""nofollow"">CalderdaleHour</a>","CalderdaleHour",59,TRUE,FALSE,NA,NA
"1366","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:41:56,FALSE,NA,"522774450455191552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","urbananchoress",54,TRUE,FALSE,NA,NA
"1367","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:41:35,FALSE,NA,"522774362651648001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoyalCornwall",54,TRUE,FALSE,NA,NA
"1368","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:41:23,FALSE,NA,"522774311292399618",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LMarsrover",54,TRUE,FALSE,NA,NA
"1369","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:41:13,FALSE,NA,"522774268812484609",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Live4Learning",54,TRUE,FALSE,NA,NA
"1370","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:40:58,FALSE,NA,"522774209244958720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EarlofKildare",54,TRUE,FALSE,NA,NA
"1371","Today's #MuseumOfTheFuture debate will discuss museum collections in the digital age. This is something our team thinks a lot about.",FALSE,0,NA,2014-10-16 15:40:54,FALSE,NA,"522774189569499136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewTerritoriesL",0,FALSE,FALSE,NA,NA
"1372","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:40:47,FALSE,NA,"522774162210058240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c_m1lly",54,TRUE,FALSE,NA,NA
"1373","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:40:25,FALSE,NA,"522774067418783744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PresentPasts",54,TRUE,FALSE,NA,NA
"1374","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:40:12,FALSE,NA,"522774013643218944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","majuzub",54,TRUE,FALSE,NA,NA
"1375","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:40:06,FALSE,NA,"522773990641659904",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","sgarlato",54,TRUE,FALSE,NA,NA
"1376","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:39:52,FALSE,NA,"522773931485573121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","girlnamedsusan",54,TRUE,FALSE,NA,NA
"1377","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:39:43,FALSE,NA,"522773894219186176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FastPassViagens",54,TRUE,FALSE,NA,NA
"1378","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:39:40,FALSE,NA,"522773880541548545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Neurodesigned",54,TRUE,FALSE,NA,NA
"1379","RT @britishmuseum: Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVH…",FALSE,0,NA,2014-10-16 15:39:36,FALSE,NA,"522773864754200576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KatySwainston",54,TRUE,FALSE,NA,NA
"1380","Follow #MuseumOfTheFuture tonight from 19.00 BST for the debate on museum collections in the digital age http://t.co/VVHqdndK3u",FALSE,29,NA,2014-10-16 15:39:29,FALSE,NA,"522773834542637058",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","britishmuseum",54,FALSE,FALSE,NA,NA
"1381","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:38:16,FALSE,NA,"522773527758651395",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BarcelonaLab",59,TRUE,FALSE,NA,NA
"1382","Photo: Reflecting on the World Conservation and Exhibitions Centre @britishmuseum #MuseumOfTheFuture (at... http://t.co/OLL56r0dM8",FALSE,0,NA,2014-10-16 15:34:03,FALSE,NA,"522772465760886785",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Live4Learning",0,FALSE,FALSE,NA,NA
"1383","Reflecting on the World Conservation and Exhibitions Centre @britishmuseum #MuseumOfTheFuture @… http://t.co/ssXVKCvTPe",FALSE,0,NA,2014-10-16 15:34:01,FALSE,NA,"522772457317347328",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Live4Learning",0,FALSE,FALSE,"-0.1268103","51.51935536"
"1384","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:33:48,FALSE,NA,"522772402527555584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joeedwards26",59,TRUE,FALSE,NA,NA
"1385","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:31:33,FALSE,NA,"522771836715929600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrew_shore",59,TRUE,FALSE,NA,NA
"1386","5 дигитални мегатрендови за #MuseumOfTheFuture со @britishmuseum http://t.co/vnj3S3MBWR #cultip http://t.co/zxmwYnWEj6",FALSE,0,NA,2014-10-16 15:30:52,FALSE,NA,"522771668008067072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mkBritish",0,FALSE,FALSE,NA,NA
"1387","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:28:22,FALSE,NA,"522771038221123584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eurekaexperts",59,TRUE,FALSE,NA,NA
"1388","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:23:46,FALSE,NA,"522769878332092417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","majuzub",59,TRUE,FALSE,NA,NA
"1389","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:20:47,FALSE,NA,"522769127317184512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","digicultEU",59,TRUE,FALSE,NA,NA
"1390","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:20:38,FALSE,NA,"522769089115467777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","belladonna_ag",59,TRUE,FALSE,NA,NA
"1391","RT @britishmuseum: Chris, our Head of Digital, blogs about 5 digital megatrends towards the #MuseumOfTheFuture http://t.co/zxs54Wrjt8 http:…",FALSE,0,NA,2014-10-16 15:19:07,FALSE,NA,"522768707396071425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kisimee",59,TRUE,FALSE,NA,NA
